"Données historiques"
"Date: 01/01/1990 - 21/10/2016"
"CAC 40"
"ISIN","MIC","Date","Ouvert","Haut","Bas","Fermer","Nombre de titres","Number of Trades","Capitaux","Devise"
"FR0003500008","Euronext Paris","18/09/1998","3489.88","3509.63","3438.56","3465.22","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/09/1998","3379.64","3422.34","3254.41","3342.65","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/09/1998","3438.96","3451.60","3338.44","3347.98","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/09/1998","3390.84","3430.24","3341.53","3423.78","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/09/1998","3520.62","3544.59","3381.13","3381.13","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/09/1998","3308.29","3326.34","3240.81","3310.59","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/09/1998","3359.09","3359.94","3246.40","3337.64","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/09/1998","3281.11","3365.27","3281.11","3337.05","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/09/1998","3300.93","3313.20","3185.51","3197.95","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/10/1998","3129.34","3153.23","3028.12","3038.01","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/10/1998","2992.73","3039.14","2881.21","3039.14","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/10/1998","2964.33","3086.81","2961.06","2979.89","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/10/1998","3042.57","3145.08","3027.09","3136.48","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/10/1998","3193.08","3220.40","3033.67","3097.69","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/10/1998","3086.31","3111.30","2921.04","2959.97","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/10/1998","3020.97","3105.43","3020.97","3092.90","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/10/1998","3188.53","3263.32","3175.49","3263.32","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/10/1998","3242.26","3312.97","3185.71","3278.85","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/10/1998","3292.79","3361.05","3243.74","3361.04","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/10/1998","3384.82","3422.45","3323.39","3362.26","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/10/1998","3460.44","3460.44","3372.88","3390.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/10/1998","3398.79","3426.76","3359.67","3395.35","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/10/1998","3412.52","3496.63","3382.76","3492.52","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/10/1998","3470.59","3470.59","3411.78","3440.78","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/10/1998","3464.51","3489.87","3411.49","3420.92","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/10/1998","3415.56","3415.56","3358.34","3393.76","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/10/1998","3454.55","3467.30","3423.06","3449.48","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/10/1998","3513.47","3560.03","3493.39","3550.75","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/10/1998","3520.49","3520.49","3462.94","3493.60","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/10/1998","3455.37","3495.87","3449.16","3483.43","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/10/1998","3524.06","3551.31","3512.66","3522.93","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/11/1998","3552.45","3601.84","3543.66","3569.60","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/11/1998","3582.67","3616.86","3551.50","3583.64","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/11/1998","3628.35","3684.65","3606.84","3684.16","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/11/1998","3679.27","3679.47","3589.23","3596.18","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/11/1998","3658.67","3663.33","3580.42","3588.63","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/11/1998","3605.49","3620.70","3555.82","3585.32","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/11/1998","3583.89","3583.89","3525.63","3544.74","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/11/1998","3521.96","3560.23","3502.76","3560.23","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/11/1998","3574.30","3574.58","3513.48","3562.23","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/11/1998","3603.28","3624.60","3594.68","3621.85","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/11/1998","3603.11","3623.70","3594.64","3601.57","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/11/1998","3648.77","3660.82","3581.73","3612.50","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/11/1998","3639.38","3706.76","3631.88","3706.76","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/11/1998","3742.20","3812.49","3742.20","3802.70","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/11/1998","3831.03","3868.04","3831.03","3845.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/11/1998","3913.02","3924.42","3834.09","3839.38","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/11/1998","3858.13","3880.35","3829.25","3849.84","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/11/1998","3879.97","3919.69","3865.42","3915.53","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/11/1998","3911.26","3962.39","3878.07","3950.94","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/11/1998","3925.08","3983.25","3840.33","3843.38","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/12/1998","3756.98","3760.01","3663.33","3688.34","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/12/1998","3726.55","3726.55","3628.42","3649.91","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/12/1998","3611.99","3755.24","3584.42","3715.67","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/12/1998","3648.48","3774.68","3645.13","3738.59","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/12/1998","3771.78","3794.94","3742.59","3771.22","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/12/1998","3763.00","3789.88","3754.21","3765.41","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/12/1998","3749.10","3779.91","3721.53","3772.61","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/12/1998","3739.46","3810.91","3728.06","3746.97","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/12/1998","3677.05","3703.63","3644.03","3695.70","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/12/1998","3656.28","3690.27","3643.88","3663.21","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/12/1998","3677.97","3686.03","3641.73","3673.76","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/12/1998","3702.78","3732.85","3681.97","3707.47","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/12/1998","3694.61","3754.94","3692.34","3751.17","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/12/1998","3745.74","3750.27","3682.72","3691.89","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/12/1998","3696.72","3804.16","3695.66","3803.41","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/12/1998","3791.85","3839.95","3774.22","3820.47","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/12/1998","3807.56","3872.42","3807.56","3872.42","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/12/1998","3877.50","3901.46","3860.75","3873.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/12/1998","3869.17","3891.30","3857.25","3891.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","30/12/1998","3898.93","3942.66","3860.16","3942.66","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/01/1999","4030.44","4147.50","3993.23","4147.50","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/01/1999","4166.86","4200.78","4136.45","4200.78","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","06/01/1999","4249.11","4320.52","4242.70","4294.82","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","07/01/1999","4298.68","4313.18","4210.64","4230.67","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/01/1999","4261.70","4295.97","4220.80","4245.42","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/01/1999","4280.61","4283.80","4165.63","4201.90","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/01/1999","4180.06","4213.67","4095.38","4100.70","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","13/01/1999","4031.18","4057.65","3845.77","3958.72","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","14/01/1999","3982.53","4035.17","3947.39","3997.06","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/01/1999","3890.88","4054.81","3890.88","4054.81","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/01/1999","4087.42","4160.53","4087.42","4151.68","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/01/1999","4134.74","4186.14","4093.67","4115.99","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","20/01/1999","4188.79","4206.01","4124.71","4190.01","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","21/01/1999","4170.98","4179.01","4110.45","4154.03","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/01/1999","4082.64","4085.74","4005.64","4019.33","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/01/1999","3996.37","4056.98","3972.62","4050.80","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","26/01/1999","4087.26","4092.55","4017.54","4071.28","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","27/01/1999","4126.51","4149.70","4086.23","4098.10","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","28/01/1999","4085.99","4229.52","4062.24","4199.67","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","29/01/1999","4247.89","4312.89","4174.40","4251.80","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","01/02/1999","4310.69","4354.29","4283.56","4303.92","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","02/02/1999","4275.69","4276.41","4225.47","4243.57","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","03/02/1999","4238.05","4280.71","4170.02","4188.84","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","04/02/1999","4253.66","4267.56","4159.94","4167.42","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","05/02/1999","4118.44","4219.18","4118.44","4147.30","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","08/02/1999","4141.32","4187.66","4112.26","4154.02","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","09/02/1999","4187.12","4195.56","4032.45","4038.49","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","10/02/1999","4013.70","4025.55","3954.56","4001.93","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","11/02/1999","4010.47","4072.34","4010.47","4072.34","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","12/02/1999","4128.56","4145.78","4030.86","4060.36","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","15/02/1999","4024.05","4079.02","4005.82","4065.19","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","16/02/1999","4112.68","4121.29","4032.83","4052.32","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","17/02/1999","4025.82","4030.22","3959.76","3985.49","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","18/02/1999","4015.70","4039.41","3958.83","4039.41","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","19/02/1999","4028.23","4130.48","4006.17","4130.48","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","22/02/1999","4149.04","4165.86","4086.42","4165.86","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","23/02/1999","4145.68","4241.31","4145.68","4207.95","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","24/02/1999","4204.99","4264.49","4191.61","4213.70","0.00","0.00","-","EUR"
"FR0003500008","Euronext Paris","25/02/1999","4156.48","4224.90","4146.88","4152.56","0.00","0.00","-","EUR"
